,eventLink,eventName,eventDateString,eventLocation,eventListedFights,date,upcoming
366,http://ufcstats.com/event-details/738acab0c6934dd8,UFC on FOX: Johnson vs Dodson,January 26 2013,"Chicago, Illinois, USA",11,2013-01-26,0
367,http://ufcstats.com/event-details/56f4b81ec4db61af,UFC on FX: Belfort vs Bisping,January 19 2013,"Sao Paulo, Brazil",12,2013-01-19,0
368,http://ufcstats.com/event-details/c6e6926a81adcd00,UFC 155: Dos Santos vs Velasquez II,December 29 2012,"Las Vegas, Nevada, USA",12,2012-12-29,0
369,http://ufcstats.com/event-details/c6da1c24fe473418,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,December 15 2012,"Las Vegas, Nevada, USA",11,2012-12-15,0
370,http://ufcstats.com/event-details/e8c170a64dc920ac,UFC on FX: Sotiropoulos vs Pearson,December 14 2012,"Gold Coast, Queensland, Australia",11,2012-12-14,0
371,http://ufcstats.com/event-details/d1e6a6536ee62517,UFC on FOX: Henderson vs Diaz,December 08 2012,"Seattle, Washington, USA",11,2012-12-08,0
372,http://ufcstats.com/event-details/d41937647eae9a34,UFC 154: St-Pierre vs Condit,November 17 2012,"Montreal, Quebec, Canada",12,2012-11-17,0
373,http://ufcstats.com/event-details/319fa1bd3176bded,UFC Macao: Franklin vs Le,November 10 2012,"Macau, China",10,2012-11-10,0
374,http://ufcstats.com/event-details/96d173b7f92aa520,UFC 153: Silva vs Bonnar,October 13 2012,"Rio de Janeiro, Brazil",12,2012-10-13,0
375,http://ufcstats.com/event-details/6a0b80a24f22e152,UFC on FX: Browne vs Bigfoot,October 05 2012,"Minneapolis, Minnesota, USA",10,2012-10-05,0
376,http://ufcstats.com/event-details/6cbb7661c3258617,UFC on FUEL TV: Struve vs Miocic,September 29 2012,"Nottingham, England, United Kingdom",11,2012-09-29,0
377,http://ufcstats.com/event-details/53e533db1b8e9712,UFC 152: Jones vs Belfort,September 22 2012,"Toronto, Ontario, Canada",12,2012-09-22,0
378,http://ufcstats.com/event-details/3c48019bc387b80c,UFC 150: Henderson vs Edgar II,August 11 2012,"Denver, Colorado, USA",11,2012-08-11,0
379,http://ufcstats.com/event-details/f62850b3c7480db9,UFC on FOX: Shogun vs Vera,August 04 2012,"Los Angeles, California, USA",11,2012-08-04,0
380,http://ufcstats.com/event-details/abbc4fc02e0d84b3,UFC 149: Faber vs Barao,July 21 2012,"Calgary, Alberta, Canada",13,2012-07-21,0
381,http://ufcstats.com/event-details/d3b5ad3b15a64a18,UFC on FUEL TV: Munoz vs Weidman,July 11 2012,"San Jose, California, USA",11,2012-07-11,0
382,http://ufcstats.com/event-details/e8efeb9cf33b1941,UFC 148: Silva vs Sonnen 2,July 07 2012,"Las Vegas, Nevada, USA",11,2012-07-07,0
383,http://ufcstats.com/event-details/3da19339ee7051d5,UFC 147: Silva vs Franklin 2,June 23 2012,"Belo Horizonte, Minas Gerais, Brazil",12,2012-06-23,0
384,http://ufcstats.com/event-details/505934897b8b4824,UFC on FX: Maynard vs Guida,June 22 2012,"Atlantic City, New Jersey, USA",12,2012-06-22,0
385,http://ufcstats.com/event-details/49590e0508b2c19f,UFC on FX: Johnson vs McCall,June 08 2012,"Sunrise, Florida, USA",12,2012-06-08,0
386,http://ufcstats.com/event-details/96087e90d900f0ef,The Ultimate Fighter: Live Finale,June 01 2012,"Las Vegas, Nevada, USA",10,2012-06-01,0
387,http://ufcstats.com/event-details/4985113c0928aa62,UFC 146: Dos Santos vs Mir,May 26 2012,"Las Vegas, Nevada, USA",12,2012-05-26,0
388,http://ufcstats.com/event-details/8caca5857ce0e30b,UFC on FUEL TV: Korean Zombie vs Poirier,May 15 2012,"Fairfax, Virginia, USA",12,2012-05-15,0
389,http://ufcstats.com/event-details/5898357a45a73674,UFC on FOX: Diaz vs Miller,May 05 2012,"East Rutherford, New Jersey, USA",12,2012-05-05,0
390,http://ufcstats.com/event-details/155bfc7ed36622df,UFC 145: Jones vs Evans,April 21 2012,"Atlanta, Georgia, USA",12,2012-04-21,0
391,http://ufcstats.com/event-details/21f2974fd08085e3,UFC on FUEL TV: Gustafsson vs Silva,April 14 2012,"Stockholm, Sweden",12,2012-04-14,0
392,http://ufcstats.com/event-details/b5ea750025697880,UFC on FX: Alves vs Kampmann,March 02 2012,"Sydney, New South Wales, Australia",12,2012-03-02,0
393,http://ufcstats.com/event-details/8377c5572cb356f3,UFC 144: Edgar vs Henderson,February 25 2012,"Saitama, Japan",12,2012-02-25,0
394,http://ufcstats.com/event-details/0a97691039c4bbfb,UFC on FUEL TV: Sanchez vs Ellenberger,February 15 2012,"Omaha, Nebraska, USA",9,2012-02-15,0
395,http://ufcstats.com/event-details/df2cf66d8c0123db,UFC 143: Diaz vs Condit,February 04 2012,"Las Vegas, Nevada, USA",11,2012-02-04,0
396,http://ufcstats.com/event-details/c3c23c99477c041b,UFC on FOX: Evans vs Davis,January 28 2012,"Chicago, Illinois, USA",10,2012-01-28,0
397,http://ufcstats.com/event-details/4d74641fac830182,UFC on FX: Guillard vs Miller,January 20 2012,"Nashville, Tennessee, USA",10,2012-01-20,0
398,http://ufcstats.com/event-details/18524b46c570730b,UFC 142: Aldo vs Mendes,January 14 2012,"Rio de Janeiro, Brazil",10,2012-01-14,0
399,http://ufcstats.com/event-details/91720876db0ee468,UFC 141: Lesnar vs Overeem,December 30 2011,"Las Vegas, Nevada, USA",10,2011-12-30,0
400,http://ufcstats.com/event-details/6d7886b094b471ac,UFC 140: Jones vs Machida,December 10 2011,"Toronto, Ontario, Canada",12,2011-12-10,0
401,http://ufcstats.com/event-details/1f5f75658551f2d3,The Ultimate Fighter: Team Bisping vs Team Miller Finale,December 03 2011,"Las Vegas, Nevada, USA",10,2011-12-03,0
402,http://ufcstats.com/event-details/0ec821423baa26bd,UFC 139: Shogun vs Henderson,November 19 2011,"San Jose, California, USA",12,2011-11-19,0
403,http://ufcstats.com/event-details/1c061eb6e29eaa0a,UFC on FOX: Velasquez vs Dos Santos,November 12 2011,"Anaheim, California, USA",11,2011-11-12,0
404,http://ufcstats.com/event-details/e780ccc79a209985,UFC 138: Leben vs Munoz,November 05 2011,"Birmingham, England, United Kingdom",10,2011-11-05,0
405,http://ufcstats.com/event-details/8788beb528894f33,UFC 137: Penn vs Diaz,October 29 2011,"Las Vegas, Nevada, USA",11,2011-10-29,0
406,http://ufcstats.com/event-details/7d5b12de1625984e,UFC 136: Edgar vs Maynard 3,October 08 2011,"Houston, Texas, USA",11,2011-10-08,0
407,http://ufcstats.com/event-details/44f9c777fed7ca03,UFC Live: Cruz vs Johnson,October 01 2011,"Washington, DC, USA",10,2011-10-01,0
408,http://ufcstats.com/event-details/73ef22f25d0f70e2,UFC 135: Jones vs Rampage,September 24 2011,"Denver, Colorado, USA",10,2011-09-24,0
409,http://ufcstats.com/event-details/1ffc38f67785797b,UFC Fight Night: Shields vs Ellenberger,September 17 2011,"New Orleans, Louisiana, USA",12,2011-09-17,0
410,http://ufcstats.com/event-details/18968f97ad34f15c,UFC 134: Silva vs Okami,August 27 2011,"Rio de Janeiro, Brazil",12,2011-08-27,0
411,http://ufcstats.com/event-details/4c8d6fde2dde07c4,UFC Live: Hardy vs Lytle,August 14 2011,"Milwaukee, Wisconsin, USA",12,2011-08-14,0
412,http://ufcstats.com/event-details/f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,August 06 2011,"Philadelphia, Pennsylvania, USA",11,2011-08-06,0
413,http://ufcstats.com/event-details/83fd97284f4bb4a4,UFC 132: Cruz vs Faber,July 02 2011,"Las Vegas, Nevada, USA",11,2011-07-02,0
414,http://ufcstats.com/event-details/d023ae89a2a4a41e,UFC Live: Kongo vs Barry,June 26 2011,"Pittsburgh, Pennsylvania, USA",12,2011-06-26,0
415,http://ufcstats.com/event-details/aac5ac38148f0528,UFC 131: Dos Santos vs Carwin,June 11 2011,"Vancouver, British Columbia, Canada",12,2011-06-11,0
416,http://ufcstats.com/event-details/3ba3b5cc94498437,The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,June 04 2011,"Las Vegas, Nevada, USA",11,2011-06-04,0
417,http://ufcstats.com/event-details/b732b326c362fb62,UFC 130: Rampage vs Hamill,May 28 2011,"Las Vegas, Nevada, USA",10,2011-05-28,0
418,http://ufcstats.com/event-details/2db7fa8db6bc9632,UFC 129: St-Pierre vs Shields,April 30 2011,"Toronto, Ontario, Canada",12,2011-04-30,0
419,http://ufcstats.com/event-details/8a59d346dc976a10,UFC Fight Night: Nogueira vs Davis,March 26 2011,"Seattle, Washington, USA",12,2011-03-26,0
420,http://ufcstats.com/event-details/1411c630ba711b64,UFC 128: Shogun vs Jones,March 19 2011,"Newark, New Jersey, USA",12,2011-03-19,0
421,http://ufcstats.com/event-details/a54fc2d6fc224dc3,UFC Live: Sanchez vs Kampmann,March 03 2011,"Louisville, Kentucky, USA",11,2011-03-03,0
422,http://ufcstats.com/event-details/88a9bc81271ccd89,UFC 127: Penn vs Fitch,February 26 2011,"Sydney, New South Wales, Australia",13,2011-02-26,0
423,http://ufcstats.com/event-details/65ddc8a9ac4e8531,UFC 126: Silva vs Belfort,February 05 2011,"Las Vegas, Nevada, USA",11,2011-02-05,0
424,http://ufcstats.com/event-details/282fa667ff9c51ed,UFC Fight Night: Fight for the Troops 2,January 22 2011,"Killeen, Texas, USA",11,2011-01-22,0
425,http://ufcstats.com/event-details/d1152823307d7e7c,UFC 125: Resolution,January 01 2011,"Las Vegas, Nevada, USA",13,2011-01-01,0
426,http://ufcstats.com/event-details/132f860d02953f4c,UFC 124: St-Pierre vs Koscheck 2,December 11 2010,"Montreal, Quebec, Canada",12,2010-12-11,0
427,http://ufcstats.com/event-details/5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,December 04 2010,"Las Vegas, Nevada, USA",11,2010-12-04,0
428,http://ufcstats.com/event-details/dd992d569aaebee6,UFC 123: Rampage vs Machida,November 20 2010,"Auburn Hills, Michigan, USA",11,2010-11-20,0
429,http://ufcstats.com/event-details/0ff11cc094e887bc,UFC 122: Marquardt vs Okami,November 13 2010,"Oberhausen, North Rhine-Westphalia, Germany",10,2010-11-13,0
430,http://ufcstats.com/event-details/afdb76fbd86f6d11,UFC 121: Lesnar vs Velasquez,October 23 2010,"Anaheim, California, USA",11,2010-10-23,0
431,http://ufcstats.com/event-details/d512d9f204059f57,UFC 120: Bisping vs Akiyama,October 16 2010,"London, England, United Kingdom",11,2010-10-16,0
432,http://ufcstats.com/event-details/ad32471f01e7b1a5,UFC 119: Mir vs Cro Cop,September 25 2010,"Indianapolis, Indiana, USA",11,2010-09-25,0
433,http://ufcstats.com/event-details/acff437707625fc7,UFC Fight Night: Marquardt vs Palhares,September 15 2010,"Austin, Texas, USA",10,2010-09-15,0
434,http://ufcstats.com/event-details/054defd5420a551f,UFC 118: Edgar vs Penn 2,August 28 2010,"Boston, Massachusetts, USA",10,2010-08-28,0
435,http://ufcstats.com/event-details/2f3f12002564bb55,UFC 117: Silva vs Sonnen,August 07 2010,"Oakland, California, USA",11,2010-08-07,0
436,http://ufcstats.com/event-details/f12f979b657ab876,UFC Live: Jones vs Matyushenko,August 01 2010,"San Diego, California, USA",10,2010-08-01,0
437,http://ufcstats.com/event-details/140745cbbcb023ac,UFC 116: Lesnar vs Carwin,July 03 2010,"Las Vegas, Nevada, USA",11,2010-07-03,0
438,http://ufcstats.com/event-details/9bcf8603ceb25680,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,June 19 2010,"Las Vegas, Nevada, USA",10,2010-06-19,0
439,http://ufcstats.com/event-details/cfb65863d5099327,UFC 115: Liddell vs Franklin,June 12 2010,"Vancouver, British Columbia, Canada",11,2010-06-12,0
440,http://ufcstats.com/event-details/bfc2fc38a0e20211,UFC 114: Rampage vs Evans,May 29 2010,"Las Vegas, Nevada, USA",11,2010-05-29,0
441,http://ufcstats.com/event-details/d0c29452d3272603,UFC 113: Machida vs Shogun 2,May 08 2010,"Montreal, Quebec, Canada",11,2010-05-08,0
442,http://ufcstats.com/event-details/24b033b3daf1c9df,UFC 112: Invincible,April 10 2010,"Abu Dhabi, United Arab Emirates",10,2010-04-10,0
443,http://ufcstats.com/event-details/3ed134d85dfbd7b4,UFC Fight Night: Florian vs Gomi,March 31 2010,"Charlotte, North Carolina, USA",11,2010-03-31,0
444,http://ufcstats.com/event-details/c80095f6092271a7,UFC 111: St-Pierre vs Hardy,March 27 2010,"Newark, New Jersey, USA",10,2010-03-27,0
445,http://ufcstats.com/event-details/3795fca327cbcf23,UFC Live: Vera vs Jones,March 21 2010,"Broomfield, Colorado, USA",11,2010-03-21,0
446,http://ufcstats.com/event-details/49efbdc6c9f650c4,UFC 110: Nogueira vs Velasquez,February 20 2010,"Sydney, New South Wales, Australia",9,2010-02-20,0
447,http://ufcstats.com/event-details/15edcf67ccf5be84,UFC 109: Relentless,February 06 2010,"Las Vegas, Nevada, USA",11,2010-02-06,0
448,http://ufcstats.com/event-details/58bc81376286b3d3,UFC Fight Night: Maynard vs Diaz,January 11 2010,"Fairfax, Virginia, USA",12,2010-01-11,0
449,http://ufcstats.com/event-details/a6d8bfe9e0c8153b,UFC 108: Evans vs Silva,January 02 2010,"Las Vegas, Nevada, USA",10,2010-01-02,0
450,http://ufcstats.com/event-details/821cd80aab70d5f9,UFC 107: Penn vs Sanchez,December 12 2009,"Memphis, Tennessee, USA",11,2009-12-12,0
451,http://ufcstats.com/event-details/91d73ee59347ac16,The Ultimate Fighter: Heavyweights Finale,December 05 2009,"Las Vegas, Nevada, USA",10,2009-12-05,0
452,http://ufcstats.com/event-details/84a067c46306a737,UFC 106: Ortiz vs Griffin 2,November 21 2009,"Las Vegas, Nevada, USA",11,2009-11-21,0
453,http://ufcstats.com/event-details/fa8b9e6b0c2269f8,UFC 105: Couture vs Vera,November 14 2009,"Manchester, England, United Kingdom",11,2009-11-14,0
454,http://ufcstats.com/event-details/7c0847d3854a95f2,UFC 104: Machida vs Shogun,October 24 2009,"Los Angeles, California, USA",11,2009-10-24,0
455,http://ufcstats.com/event-details/896c322f56b8be5a,UFC 103: Franklin vs Belfort,September 19 2009,"Dallas, Texas, USA",13,2009-09-19,0
456,http://ufcstats.com/event-details/a8ea84cbe1655f0a,UFC Fight Night: Diaz vs Guillard,September 16 2009,"Oklahoma City, Oklahoma, USA",10,2009-09-16,0
457,http://ufcstats.com/event-details/c6a33ff198aaaeeb,UFC 102: Couture vs Nogueira,August 29 2009,"Portland, Oregon, USA",11,2009-08-29,0
458,http://ufcstats.com/event-details/48d1f690b763934c,UFC 101: Declaration,August 08 2009,"Philadelphia, Pennsylvania, USA",11,2009-08-08,0
